Date,Open,High,Low,Close,Volume,Market Cap
Feb 12 2018,1.71,1.91,1.71,1.87,36974300,4763780000
Feb 11 2018,1.86,1.86,1.62,1.70,45356200,5165180000
Feb 10 2018,1.96,2.13,1.79,1.86,68051900,5437920000
Feb 09 2018,1.78,1.97,1.70,1.96,45992000,4953720000
Feb 08 2018,1.61,1.85,1.61,1.78,51576300,4475690000
Feb 07 2018,1.62,1.88,1.53,1.60,65922600,4491550000
Feb 06 2018,1.48,1.70,1.20,1.62,101327000,4104810000
Feb 05 2018,1.75,1.77,1.35,1.45,69213800,4867820000
Feb 04 2018,1.98,2.07,1.64,1.74,59380900,5503780000
Feb 03 2018,1.81,2.02,1.63,1.99,64062000,5023050000
Feb 02 2018,1.90,1.92,1.41,1.81,118068000,5280740000
Feb 01 2018,2.31,2.33,1.75,1.91,108876000,6419970000
Jan 31 2018,2.22,2.34,2.18,2.31,48505200,6162980000
Jan 30 2018,2.59,2.64,2.20,2.22,94218100,7195220000
Jan 29 2018,2.52,2.58,2.40,2.58,60210600,7007530000
Jan 28 2018,2.46,2.56,2.46,2.52,47752200,6830550000
Jan 27 2018,2.38,2.49,2.37,2.45,43333600,6607670000
Jan 26 2018,2.36,2.45,2.20,2.37,62216500,6558110000
Jan 25 2018,2.46,2.59,2.34,2.37,56586500,6845150000
Jan 24 2018,2.52,2.57,2.37,2.43,73441600,6998060000
Jan 23 2018,2.47,2.62,2.24,2.50,81217500,6861570000
Jan 22 2018,2.78,2.90,2.18,2.47,125555000,7738110000
Jan 21 2018,3.01,3.01,2.64,2.77,94697300,8358740000
Jan 20 2018,2.71,3.14,2.71,3.00,140378000,7530230000
Jan 19 2018,2.75,2.93,2.56,2.70,103437000,7630760000
Jan 18 2018,2.72,3.03,2.60,2.75,125440000,7559510000
Jan 17 2018,2.60,2.92,1.99,2.72,239578000,7235510000
Jan 16 2018,3.47,3.47,2.00,2.60,256703000,9646500000
Jan 15 2018,3.72,3.76,3.48,3.48,94966600,10334400000
