Date,Open,High,Low,Close,Volume,Market Cap
Mar 13 2018,5.82,5.98,5.66,5.86,199199000,4213560000
Mar 12 2018,6.15,6.23,5.72,5.83,206551000,4441010000
Mar 11 2018,5.79,6.24,5.61,6.14,271829000,4165570000
Mar 10 2018,6.17,6.50,5.80,5.80,309653000,4434700000
Mar 09 2018,6.20,6.24,5.38,6.13,429201000,4444670000
Mar 08 2018,6.51,6.76,6.12,6.20,299365000,4651410000
Mar 07 2018,7.25,7.37,6.17,6.51,423460000,5162590000
Mar 06 2018,8.00,8.00,7.16,7.25,233026000,5682730000
Mar 05 2018,8.18,8.29,8.05,8.05,183715000,5786710000
Mar 04 2018,8.00,8.18,7.79,8.18,195810000,5638260000
Mar 03 2018,8.11,8.30,7.96,8.00,141850000,5702860000
Mar 02 2018,8.68,8.74,8.03,8.09,211631000,6086740000
Mar 01 2018,8.39,8.63,8.30,8.63,214126000,5859140000
Feb 28 2018,8.53,9.22,8.41,8.41,380053000,5940670000
Feb 27 2018,8.17,8.87,8.03,8.57,330185000,5670740000
Feb 26 2018,7.90,8.44,7.63,8.13,251185000,5472730000
Feb 25 2018,8.18,8.19,7.70,7.90,173549000,5646680000
Feb 24 2018,8.57,8.72,7.95,8.19,241757000,5900520000
Feb 23 2018,8.05,8.77,7.92,8.58,284365000,5523260000
Feb 22 2018,8.74,8.91,7.98,8.09,295638000,5965230000
Feb 21 2018,9.27,9.31,8.53,8.76,298553000,6315770000
Feb 20 2018,9.69,10.01,9.26,9.28,305781000,6586160000
Feb 19 2018,9.37,9.79,9.36,9.68,225362000,6355840000
Feb 18 2018,10.16,10.20,9.23,9.38,353808000,6860990000
Feb 17 2018,10.01,10.18,9.93,10.15,276849000,6746400000
Feb 16 2018,10.15,10.24,9.70,10.02,249798000,6817050000
Feb 15 2018,9.94,10.30,9.77,10.17,392065000,6656240000
Feb 14 2018,9.23,10.02,9.17,9.97,480309000,6160920000
Feb 13 2018,9.18,9.27,8.70,9.21,365436000,6113090000
Feb 12 2018,8.45,9.29,8.45,9.18,353976000,5609460000
Feb 11 2018,9.09,9.09,8.17,8.41,408013000,6007740000
Feb 10 2018,9.61,10.30,8.66,9.10,609066000,6334330000
Feb 09 2018,8.50,9.66,8.16,9.65,507606000,5584730000
Feb 08 2018,7.66,8.59,7.66,8.51,542068000,5019680000
Feb 07 2018,8.35,8.65,7.56,7.61,762884000,5439430000
Feb 06 2018,7.17,8.46,5.85,8.34,1304850000,4659180000
Feb 05 2018,8.68,8.85,6.94,7.06,640159000,5618380000
Feb 04 2018,9.77,10.17,8.45,8.61,588172000,6306870000
Feb 03 2018,9.77,10.39,8.59,9.84,736278000,6290740000
Feb 02 2018,10.17,10.22,7.64,9.79,1534140000,6528440000
Feb 01 2018,12.24,12.40,9.90,10.21,919859000,7826060000
Jan 31 2018,11.46,12.33,10.42,12.20,1008810000,7309740000
Jan 30 2018,14.03,14.03,11.30,11.56,980342000,8918290000
Jan 29 2018,15.03,15.17,13.80,14.01,565307000,9524430000
Jan 28 2018,14.34,15.04,14.34,15.02,646950000,9057850000
Jan 27 2018,14.34,14.63,13.97,14.27,653831000,9027390000
Jan 26 2018,14.28,14.73,13.22,14.34,1444040000,8958130000
Jan 25 2018,13.96,14.93,13.70,14.31,1546860000,8734500000
Jan 24 2018,13.01,13.86,12.63,13.83,1050800000,8112750000
Jan 23 2018,13.57,13.81,11.87,12.97,1614680000,8432510000
Jan 22 2018,13.54,15.18,12.85,13.66,2902200000,8385480000
Jan 21 2018,15.66,15.66,12.39,13.44,2887800000,9666480000
Jan 20 2018,11.25,15.76,11.25,15.52,2777450000,6920580000
Jan 19 2018,10.38,11.77,9.92,11.18,845596000,6365040000
Jan 18 2018,10.20,11.27,9.89,10.51,1266300000,6230180000
Jan 17 2018,10.20,10.57,7.67,10.19,1625250000,6209050000
Jan 16 2018,12.96,13.04,8.60,10.28,1599730000,7857840000
Jan 15 2018,13.42,14.83,12.92,12.94,806381000,8110090000
Jan 14 2018,16.17,16.17,13.31,13.44,1162420000,9718770000
Jan 13 2018,13.92,18.71,13.54,16.23,3379130000,8336870000
Jan 12 2018,11.40,15.34,10.78,13.75,2449370000,6804430000
Jan 11 2018,11.33,12.42,9.31,11.35,1161850000,6741700000
Jan 10 2018,9.33,11.63,8.68,11.34,1211790000,5534140000
Jan 09 2018,9.67,9.76,8.99,9.33,546937000,5711470000
Jan 08 2018,12.51,12.58,8.44,9.69,697175000,7367780000
Jan 07 2018,12.77,13.37,12.09,12.52,781497000,7495320000
Jan 06 2018,10.81,12.58,10.46,12.58,688819000,6324240000
Jan 05 2018,11.23,11.51,10.40,10.84,618755000,6549910000
Jan 04 2018,10.45,11.97,10.29,11.28,1204970000,6076410000
Jan 03 2018,9.32,10.23,8.85,10.23,529459000,5394840000
Jan 02 2018,8.91,9.78,8.91,9.33,552189000,5144580000
Jan 01 2018,8.77,9.11,8.51,8.84,331073000,5041600000
Dec 31 2017,8.51,8.97,8.44,8.77,312308000,4876510000
Dec 30 2017,9.46,9.50,8.35,8.56,499400000,5402020000
Dec 29 2017,9.60,9.87,9.22,9.44,448090000,5459440000
Dec 28 2017,10.54,10.57,8.41,9.57,478886000,5978450000
Dec 27 2017,9.83,10.81,9.79,10.56,530216000,5551810000
Dec 26 2017,9.77,10.10,9.63,9.82,336595000,5497600000
Dec 25 2017,8.20,9.81,7.92,9.77,337893000,4597290000
Dec 24 2017,8.51,8.56,7.26,8.14,192175000,4753620000
Dec 23 2017,7.97,9.48,7.95,8.48,233174000,4437100000
Dec 22 2017,10.66,10.67,6.69,7.84,612398000,5898340000
Dec 21 2017,11.96,13.18,10.08,10.60,349756000,6591520000
Dec 20 2017,12.45,12.60,10.37,11.99,775977000,6840160000
Dec 19 2017,9.24,12.90,9.23,12.38,1688240000,5057770000
Dec 18 2017,8.22,9.39,7.67,9.21,577650000,4478700000
Dec 17 2017,8.60,8.98,8.21,8.22,361464000,4673800000
Dec 16 2017,8.14,9.26,8.13,8.61,540462000,4405780000
Dec 15 2017,8.41,8.41,6.88,8.13,640458000,4531340000
Dec 14 2017,7.24,8.74,7.17,8.40,613600000,3887060000
Dec 13 2017,5.32,7.30,5.05,7.30,663821000,2846320000
Dec 12 2017,4.38,5.73,4.26,5.30,266450000,2331870000
Dec 11 2017,3.77,4.48,3.73,4.36,153155000,2000150000
Dec 10 2017,4.07,4.07,3.55,3.77,98890000,2152680000
Dec 09 2017,4.28,4.68,3.80,4.06,133142000,2254300000
Dec 08 2017,3.99,4.59,3.74,4.29,149508000,2093350000
Dec 07 2017,4.52,4.52,3.56,3.99,183666000,2358120000
Dec 06 2017,4.27,5.10,4.20,4.55,200253000,2219990000
Dec 05 2017,4.06,4.47,3.69,4.24,181418000,2107440000
Dec 04 2017,3.61,4.13,3.50,4.03,163900000,1865930000
Dec 03 2017,3.94,4.12,3.44,3.61,132280000,2026220000
Dec 02 2017,3.24,3.99,3.21,3.92,163479000,1661260000
Dec 01 2017,2.83,3.24,2.73,3.24,74402000,1443760000
Nov 30 2017,2.76,2.99,2.54,2.85,92059600,1401530000
Nov 29 2017,2.79,3.33,2.54,2.71,133125000,1407010000
Nov 28 2017,2.86,3.07,2.75,2.75,98904100,1440200000
Nov 27 2017,2.46,2.94,2.38,2.86,126962000,1229350000
Nov 26 2017,2.05,2.66,1.94,2.46,116846000,1023900000
Nov 25 2017,1.88,2.06,1.79,2.05,48591800,934125000
Nov 24 2017,1.89,1.91,1.73,1.88,44111800,936708000
Nov 23 2017,1.89,1.98,1.85,1.89,42235000,929842000
Nov 22 2017,1.91,1.98,1.79,1.89,44297600,937115000
Nov 21 2017,2.00,2.11,1.85,1.90,56022900,976585000
Nov 20 2017,1.89,2.04,1.83,1.99,55477200,917196000
Nov 19 2017,1.92,2.03,1.77,1.88,55081600,928877000
Nov 18 2017,1.74,1.98,1.66,1.93,52951400,840206000
Nov 17 2017,1.66,1.82,1.60,1.75,50782500,797405000
Nov 16 2017,1.67,1.84,1.57,1.65,64675200,800620000
Nov 15 2017,1.68,1.74,1.54,1.67,64150700,794660000
Nov 14 2017,1.18,1.67,1.18,1.67,107326000,555067000
Nov 13 2017,1.09,1.19,1.08,1.18,20848600,513122000
Nov 12 2017,1.16,1.18,1.04,1.09,29229800,541171000
Nov 11 2017,1.03,1.18,1.01,1.16,27539300,478130000
Nov 10 2017,1.18,1.18,0.994880,1.03,23024200,546866000
Nov 09 2017,1.13,1.21,1.13,1.18,24725800,521918000
Nov 08 2017,0.951020,1.18,0.947023,1.13,37971000,436217000
Nov 07 2017,0.921145,0.987035,0.921145,0.951407,16941200,417944000
Nov 06 2017,1.07,1.07,0.914666,0.916950,26059800,481154000
Nov 05 2017,1.11,1.16,0.985319,1.09,32996400,498621000
Nov 04 2017,1.20,1.29,1.06,1.12,37546000,536628000
Nov 03 2017,1.12,1.39,1.06,1.21,59247900,496753000
Nov 02 2017,1.05,1.27,0.924324,1.12,68358600,462451000
Nov 01 2017,0.785862,1.27,0.758617,1.05,74917400,345787000
Oct 31 2017,0.712702,0.781782,0.672324,0.781782,16200000,312268000
Oct 30 2017,0.667644,0.742194,0.646114,0.711433,20481800,291212000
Oct 29 2017,0.536399,0.680899,0.536399,0.665881,19902600,232441000
Oct 28 2017,0.522242,0.539194,0.521951,0.536368,5960600,225217000
Oct 27 2017,0.518989,0.523540,0.502715,0.522118,4730120,223174000
Oct 26 2017,0.504340,0.529740,0.502833,0.518944,5314240,215751000
Oct 25 2017,0.514902,0.520106,0.497452,0.504073,5046620,219135000
Oct 24 2017,0.492790,0.531023,0.482726,0.514935,7089410,208860000
Oct 23 2017,0.517658,0.518657,0.480196,0.493225,6162350,218357000
Oct 22 2017,0.526479,0.538859,0.504792,0.517970,5538990,221105000
Oct 21 2017,0.540259,0.541115,0.512558,0.526792,7066060,226053000
Oct 20 2017,0.566626,0.579606,0.540684,0.540684,6150650,235831000
Oct 19 2017,0.545624,0.590050,0.544242,0.566708,8084770,225606000
Oct 18 2017,0.554269,0.560554,0.514188,0.546006,7320330,228420000
Oct 17 2017,0.562389,0.564163,0.544123,0.552144,6374050,230284000
Oct 16 2017,0.571853,0.581349,0.561856,0.561856,6005900,232974000
Oct 15 2017,0.583440,0.586516,0.563429,0.571914,6573060,236824000
Oct 14 2017,0.584829,0.618572,0.578119,0.582836,6436220,235451000
Oct 13 2017,0.591619,0.614803,0.567720,0.583970,8587370,237037000
Oct 12 2017,0.610294,0.632223,0.584208,0.591723,8681880,243333000
Oct 11 2017,0.556461,0.626727,0.552679,0.610223,8705650,220811000
Oct 10 2017,0.557554,0.575712,0.548996,0.555214,7701180,220246000
Oct 09 2017,0.603543,0.603980,0.547139,0.557142,6657950,237202000
Oct 08 2017,0.587396,0.605634,0.577351,0.604501,5854700,229724000
Oct 07 2017,0.599816,0.604416,0.572312,0.588553,6250760,233480000
Oct 06 2017,0.606706,0.608968,0.591342,0.599844,6785670,234980000
Oct 05 2017,0.599336,0.620752,0.575530,0.606157,8038660,230827000
Oct 04 2017,0.631988,0.634008,0.585308,0.601539,5449300,242210000
Oct 03 2017,0.652812,0.668738,0.616319,0.631230,7114830,248943000
Oct 02 2017,0.707986,0.714239,0.636093,0.654973,8299880,268425000
Oct 01 2017,0.721765,0.725224,0.674128,0.707760,8938190,272363000
Sep 30 2017,0.718682,0.752134,0.714021,0.721609,10179600,269796000
Sep 29 2017,0.816964,0.835309,0.704876,0.717272,15499400,305136000
Sep 28 2017,0.632940,0.816737,0.630716,0.815693,22672400,234912000
Sep 27 2017,0.560208,0.636917,0.557500,0.633043,11395600,207167000
Sep 26 2017,0.570981,0.584476,0.552298,0.561128,5789570,209783000
Sep 25 2017,0.546514,0.574288,0.543055,0.570774,5592430,199970000
Sep 24 2017,0.580243,0.582995,0.546018,0.546274,7534280,210746000
Sep 23 2017,0.570790,0.594251,0.560010,0.576697,4809880,206350000
Sep 22 2017,0.547718,0.579056,0.534403,0.569846,4556540,197242000
Sep 21 2017,0.615818,0.615818,0.544907,0.546153,6972060,219928000
Sep 20 2017,0.651858,0.654721,0.612827,0.612827,6087520,231481000
Sep 19 2017,0.708194,0.708576,0.647600,0.653363,5520750,250257000
Sep 18 2017,0.650438,0.706701,0.650438,0.704878,9065170,228544000
Sep 17 2017,0.624291,0.667683,0.577502,0.648592,8685770,218104000
Sep 16 2017,0.666501,0.685285,0.606857,0.627565,5602950,231741000
Sep 15 2017,0.603370,0.683713,0.524670,0.664289,13121900,208567000
Sep 14 2017,0.727394,0.754454,0.573316,0.603217,13131300,249825000
Sep 13 2017,0.841224,0.841224,0.671642,0.728994,12370500,287468000
Sep 12 2017,0.730094,0.853169,0.728287,0.836077,15475800,248239000
Sep 11 2017,0.739553,0.752968,0.715178,0.730869,7763470,250148000
Sep 10 2017,0.793394,0.811077,0.707969,0.739763,9494440,266891000
Sep 09 2017,0.833780,0.834185,0.752267,0.791608,10281100,278741000
Sep 08 2017,0.977746,0.977746,0.771229,0.832764,18650200,325195000
Sep 07 2017,0.921946,1.00,0.853389,0.977272,22912100,304901000
Sep 06 2017,0.891735,1.07,0.853005,0.914359,26208300,293040000
Sep 05 2017,0.848252,0.918675,0.712454,0.883708,30273900,277362000
Sep 04 2017,1.25,1.25,0.792624,0.850526,43045400,406952000
Sep 03 2017,1.24,1.29,1.18,1.25,22618600,399540000
Sep 02 2017,1.30,1.43,1.19,1.23,38741300,417177000
Sep 01 2017,1.30,1.33,1.26,1.30,25853000,415441000
Aug 31 2017,1.23,1.33,1.22,1.30,22926100,388849000
Aug 30 2017,1.31,1.33,1.19,1.23,24068700,411683000
Aug 29 2017,1.34,1.35,1.31,1.31,18993200,417121000
Aug 28 2017,1.35,1.36,1.32,1.34,18414400,417816000
Aug 27 2017,1.36,1.37,1.34,1.35,18124100,418196000
Aug 26 2017,1.38,1.39,1.35,1.36,16466000,421157000
Aug 25 2017,1.38,1.43,1.35,1.38,20444500,419363000
Aug 24 2017,1.41,1.42,1.35,1.38,18034600,426382000
Aug 23 2017,1.29,1.53,1.28,1.41,36567800,384808000
Aug 22 2017,1.34,1.34,1.26,1.28,23774300,397993000
Aug 21 2017,1.37,1.38,1.33,1.34,20152300,404724000
Aug 20 2017,1.40,1.42,1.36,1.37,15673200,412029000
Aug 19 2017,1.42,1.44,1.32,1.40,24769900,414746000
Aug 18 2017,1.54,1.54,1.40,1.42,26841700,445570000
Aug 17 2017,1.60,1.61,1.52,1.55,25713300,459650000
Aug 16 2017,1.64,1.64,1.59,1.60,24022000,468739000
Aug 15 2017,1.66,1.81,1.59,1.65,58304700,469853000
Aug 14 2017,1.61,1.67,1.54,1.66,39205300,453328000
Aug 13 2017,1.67,1.68,1.58,1.62,40514200,465780000
Aug 12 2017,1.79,1.82,1.66,1.67,38131800,495957000
Aug 11 2017,1.83,1.87,1.77,1.79,49178400,504138000
Aug 10 2017,1.83,1.89,1.83,1.83,43519300,501169000
Aug 09 2017,1.88,1.95,1.81,1.83,36813700,510157000
Aug 08 2017,1.81,2.04,1.79,1.88,76270800,487777000
Aug 07 2017,1.73,1.83,1.71,1.81,46022400,462733000
Aug 06 2017,1.90,1.90,1.72,1.74,38436700,501778000
Aug 05 2017,1.80,1.98,1.76,1.91,52324800,471268000
Aug 04 2017,1.80,1.85,1.80,1.81,34183300,467884000
Aug 03 2017,1.78,1.81,1.75,1.80,25878000,457634000
Aug 02 2017,1.78,1.82,1.76,1.78,28880800,455223000
Aug 01 2017,1.75,1.81,1.68,1.78,39175500,442971000
Jul 31 2017,1.77,1.79,1.71,1.74,29657700,446574000
Jul 30 2017,1.83,1.84,1.71,1.78,27580200,455967000
Jul 29 2017,1.83,1.84,1.66,1.83,44021100,452704000
Jul 28 2017,1.96,2.01,1.85,1.85,64730400,481392000
Jul 27 2017,1.75,1.98,1.73,1.95,69371700,425312000
Jul 26 2017,1.64,1.74,1.47,1.74,48693200,396121000
Jul 25 2017,1.88,1.89,1.55,1.65,42547000,448823000
Jul 24 2017,1.88,1.95,1.82,1.87,36585400,445118000
Jul 23 2017,1.96,2.14,1.74,1.87,60205000,459832000
Jul 22 2017,1.82,2.00,1.81,1.96,41809000,421938000
Jul 21 2017,1.76,2.02,1.73,1.82,58164900,404351000
Jul 20 2017,1.57,1.76,1.57,1.74,45949800,357758000
Jul 19 2017,1.70,1.79,1.54,1.56,55057600,384563000
Jul 18 2017,1.54,1.75,1.48,1.70,58108000,345694000
Jul 17 2017,1.25,1.57,1.25,1.54,62295100,278755000
Jul 16 2017,1.29,1.35,1.19,1.25,30802800,284276000
Jul 15 2017,1.55,1.55,1.30,1.30,34208800,339219000
Jul 14 2017,1.73,1.77,1.54,1.55,41025200,371675000
Jul 13 2017,2.08,2.13,1.71,1.74,51203900,443420000
Jul 12 2017,1.64,2.09,1.54,2.07,104621000,346085000
Jul 11 2017,1.79,1.82,1.42,1.66,111023000,372111000
Jul 10 2017,2.25,2.39,1.72,1.83,79608800,464611000
Jul 09 2017,2.60,2.69,2.19,2.29,87525100,491957000
Jul 08 2017,2.82,2.90,2.09,2.59,151162000,485188000
Jul 07 2017,3.35,3.35,2.71,2.80,96596500,566644000
Jul 06 2017,3.01,3.87,3.01,3.36,177463000,502465000
Jul 05 2017,3.36,3.52,2.73,3.00,124339000,547544000
Jul 04 2017,4.10,4.19,2.93,3.37,218559000,656753000
Jul 03 2017,2.72,5.40,2.63,4.09,414950000,-
Jul 02 2017,0.996521,2.88,0.822648,2.71,320452000,-
Jul 01 2017,1.03,1.07,0.989566,1.01,13613000,-
